;ExternalRiskEstimate;MSinceOldestTradeOpen;AverageMInFile;NumSatisfactoryTrades;NumTrades60Ever2DerogPubRec;NumTrades90Ever2DerogPubRec;PercentTradesNeverDelq;MSinceMostRecentDelq;NumTradesOpeninLast12M;PercentInstallTrades;MSinceMostRecentInqexcl7days;NumInqLast6M;NumInqLast6Mexcl7days;NetFractionRevolvingBurden;NetFractionInstallBurden;NumRevolvingTradesWBalance;NumBank2NatlTradesWHighUtilization;PercentTradesWBalance;MaxDelq2PublicRecLast12M_6;MaxDelq2PublicRecLast12M_8;MaxDelq2PublicRecLast12M_9;MaxDelqEver_2;MaxDelqEver_5;MaxDelqEver_8
7911;-0.0033790711170016904;0.0;-0.03889638039235068;0.10294082866684894;0.01814396327499747;-0.009731868031419557;-0.03012845275473172;0.017889595152819987;0.005651080372213247;0.026213973184756885;-0.008242459860889218;-0.020761860671311604;-0.014730113323942797;-0.015545157657709856;0.0;-0.04574481802949966;-0.009511958246138734;0.003999642991092991;-0.02326204698477561;0.01792974838595741;0.0;-0.0010158092402199372;0.031309244507988304;0.020455353699421114
2856;0.014533377567318415;0.0;-0.03687412815913951;0.029686196168717573;0.013666071099130123;0.0;0.0;0.1390272274206159;0.0;0.05328473921058431;0.008215339386903553;0.0;0.0;0.17226813517426898;0.0;0.0;0.0;0.0;0.01916217261077313;-0.020307463061425945;0.0;0.0;0.0;-0.020477173541932403
6249;0.011119827787376468;0.019679835555161555;0.04230299013090974;-0.0631149282980372;0.02178329649640723;0.012843322616460803;0.0;0.009553584117404118;0.0;0.015827081702999533;-0.016957673358432644;0.003953494590487855;0.0;0.08499095984643788;0.006119049052641212;0.04700151011122527;-0.05416851637656389;0.002808170355049308;0.026428610715943074;0.027229242245203067;0.0;0.0;0.006012671436391198;0.0245215126302864
6981;0.01823756272417061;0.04421894512728686;0.06460068109239553;-0.11521469770225436;0.024658183543345025;0.013709672729113304;-0.008643102254636496;0.020928987144733895;0.0;-0.05032086303844537;-0.024041257654296294;0.011488092942967237;0.0033633173791820514;0.11908776219139944;-0.02723859169912618;0.03972170191179957;0.01614694689026208;-0.03626904174901496;0.026733316113063232;0.02670207121563764;0.0;0.0;0.0;0.02985064080383315
10000;0.003811337175558726;0.043270524376758275;-0.04541530560010107;-0.03408065705953923;0.015942452798856466;0.010128342503611849;-0.006712759854128145;0.01689214055004405;0.000726905287768251;-0.0317691862032077;-0.02459140583723317;0.0010255038087143373;0.0;0.03167050052115578;0.012463881450532281;0.026854418059073532;0.0065191680255269665;0.0018290054691051556;0.020754422359071465;0.024343389167993244;0.0;0.003128430501487976;0.0021735572046872875;0.02187773045715667
9454;0.007650676390121486;0.011712498497115274;0.03762862375311879;0.0;0.024981215124918268;0.02855306094008242;0.0;0.014903824809516658;0.0;0.0;0.001472804053096399;0.0417544686780998;0.025730873044537937;0.014861642504741895;0.01116671792239149;0.010291132479411061;0.0;0.0;0.0;0.007343676117386816;0.0;0.014090191542105557;0.0;0.011419089817966133
5631;0.0;0.07891540308911242;0.11727275218056735;0.009197660102456623;-0.01766168000029396;0.0;0.02203826756543928;0.057537315107805694;0.0;0.04147979043718031;0.007487505320859303;-0.011952756400002734;0.0;-0.09688742114804401;-0.02110875558693076;-0.03312288774304124;0.0;0.01024463795300376;0.07589289978044675;0.009315247073013788;0.0;0.0;0.0;0.014399262346876496
5995;0.0;0.09228321921378599;0.11560049640819281;0.06592027452139809;-0.012436662190909322;0.006662678594472963;0.006394455551904522;-0.056809106185182964;0.0;0.0031475517626648342;-0.017628000656574418;0.021198716790139974;0.012471369234764;0.034014286750407616;0.011191112310422713;-0.04480702285275455;0.005323773573322043;0.0;-0.06894793845865617;-0.015301259653435262;0.0;0.0;-0.025234682713328793;-0.01775514473462214
8660;0.0;0.04784367193547462;0.07432611581250331;0.08847286617857136;0.009385918923294989;0.007434943708108904;0.0;0.07774344007997061;0.0040376579723417905;-0.021332274723015666;0.0;-0.01967508001794241;0.0;-0.018976566757663155;0.0;0.021119156282216556;0.0;0.0;0.01132544936400287;0.0;0.0;0.0;0.0;0.0
7092;0.0;0.02661475321413735;0.04111706851774372;0.03771676371026394;0.014013346739413585;0.0058972554843128855;0.004490575312709289;0.08222918596766798;0.006236783023156556;0.02129312594336847;-0.012377411680945687;-0.011829794699137433;0.0;0.009066002712327756;0.0;-0.028672085996468005;0.0;0.0;0.01744087824578555;-0.016179768038014283;0.0;0.0;0.0;-0.015360999888124782
7926;0.006193042453184304;0.044175862444749775;0.07123716937294955;-0.055208562440292375;-0.014385314135790174;-0.007288547328253611;-0.007521949884347009;-0.0029511007710415586;-0.008713881782102898;-0.012646716438483734;0.002497947215354894;0.023008796894827616;0.009865873933637703;0.0544260735689054;0.022868335458162678;0.016262842621696;-0.007552159763596054;-0.01615828075202495;-0.016554649605024323;0.01423451674176622;0.0;-0.0030417398755482883;-0.004838795343695065;0.016661986518988675
5338;0.0;-0.028420393232132128;-0.012521635623496853;-0.021279280198226967;0.09679645898525359;0.08648764508210541;0.0;0.03811451163219874;0.0;-0.01565522390795575;0.01246763176725535;-0.013565492085510132;0.0;0.06615478639565969;-0.047356395142207075;0.016481077501584573;-0.008702522109687014;0.0;-0.014787877325786541;0.01307893314968367;0.0;0.0;0.0;0.012949083621564744
7925;0.008221418288118329;-0.04467208304182417;-0.03882666885821698;-0.0637218786873335;-0.01071206432297947;0.0;0.0;0.034245502385325935;0.0;0.003777973477125468;0.009332238329611942;0.025449629718358582;0.011751337155799318;0.12633167759509362;0.006931485184211425;0.030758637743487832;0.0;-0.006586248327840591;0.05815327514770925;0.014201261312496688;0.0;0.0;0.0;0.014193423748561945
33;-0.0045765736526924205;0.024421906419264894;0.017756394937584793;-0.004317571823972794;-0.01577094061046032;-0.008406026334591414;0.007165003085531422;-0.007907361312111066;0.0;-0.025811697649929136;0.016150179031940826;-0.01713665547632841;-0.0073123801502059434;0.08819352328295883;0.012299992519476995;0.021448147172938394;-0.004032861204762668;0.0;-0.021645754763574294;-0.02114853644992186;0.0;-0.0033755649739379764;0.0;-0.019203594673989542
4505;0.007911664799734909;0.08371943885830288;0.06169714823797068;0.0;0.01698522462423216;0.008955247861520882;0.0;0.020141612650286883;0.0;0.0030854394853051526;0.026707761659433615;0.01877013650365556;0.015655433457211085;0.07376274450910339;0.0;0.014825063640184086;0.008944228077970129;0.0;0.02454852627508536;0.022595177292978552;0.0;0.0;0.0;0.024408162712247994
4695;0.006739796730478448;0.0;0.04567183584281545;0.0;0.026903513791830647;0.012233322542611613;0.0;0.016091505392744565;0.0;-0.026215391646525366;0.0;0.0;0.0;0.10685651280874414;0.006280473418804777;0.0910604026706894;0.0;0.0;0.039743417434625256;0.005404962629787846;0.0;0.01805063706837559;0.0;0.008728044778018584
9151;-0.007483332302007929;0.002832223634507022;-0.027179601936162798;0.0594954306498408;0.020521093862534714;-0.010069897774512983;0.0;-0.0681136549194577;0.005360705720297744;-0.03080041672103038;0.02522014115866088;0.0;0.0;-0.10173492574197635;0.04680662039150825;0.027843174229668012;-0.007659870893413862;0.0;-0.023151176366343878;0.018629603640817623;0.0;0.0026168933080846953;0.03139735525446862;0.019371753308564714
6265;0.0127842127763;0.05962667436503147;0.07274765209707137;-0.028302754260342476;0.01524306939359896;0.009534955253785008;0.0;0.01800265503126016;0.0;-0.016028693722508904;0.021336043669572174;0.019229183585647902;0.006610694214214598;0.09096094706916559;0.0;0.04446942204436724;0.0060441730422192905;0.0;0.02542571508722634;0.022484967986557497;0.0;0.0;0.004104731146717222;0.02473930340510433
4746;0.003631423071007278;0.02495042849296379;0.037609186832558775;0.07121513423964698;0.02263724281421292;0.012969095803129826;0.0;0.024025255165483178;0.0;0.01047334063341001;0.06763703379173447;0.015053589659698358;0.004152494160020424;0.10211631346723213;0.006267164597826114;0.0;0.0;0.0;0.015036033038316077;0.01461802907919435;0.0;0.0;0.0;0.01800993741484702
533;0.013250121502363155;-0.06439901899394584;-0.004080609476297931;0.008471531246221548;0.024426487334676367;0.011870768817670449;0.01895259166284788;-0.05583640706835208;-0.006258101169584612;0.044878986970097345;-0.01440909131859025;0.015220324163381788;0.011277664215033747;0.13223333115328753;0.02232708245914608;0.033064444459275755;0.008120627172532369;-0.008745752483509964;0.02665268238650781;-0.021215265917861353;0.0;0.0;0.0;-0.019875732905223348
9027;0.0;0.04004846651608478;0.1059964718376516;0.029731191770049598;-0.04283323832464954;-0.014606451704623533;0.010273969120676142;0.0984581454517328;0.0;0.015632452659213;-0.016202708269963437;0.012811988906085153;0.008995495116867272;-0.026565333065305504;-0.01797411828712534;-0.06317290128168199;0.001884706374129211;0.0;0.01976674013152868;-0.01661757390317277;0.0;-0.007740613112306227;0.0;-0.015580006537586177
6943;0.006483432964227664;0.018111077703788035;0.034188152357715385;0.0;0.017233618686871673;0.009396901027113803;0.0;0.01857083563905544;0.0034479493980034;0.02957680553546305;0.11992226325194145;0.010548576845835048;0.003096438626667322;-0.09342702480761123;0.020813194868939802;0.012339197096061849;0.0031250559945769085;0.0;0.022793544368589977;0.01860106993076921;0.0;0.0;0.0038185703135609206;0.016367686208949017
8676;0.0;0.05757199008225539;0.06480948819997608;0.0023822253294589445;0.03899842742145629;0.03749558913019199;0.006911614683419224;0.0;0.0;-0.031778105628129924;0.0;0.0;0.0;0.012808533556299212;0.0;0.028983105942839787;0.0;0.0;0.0;0.011593995922560857;0.0;0.0;0.0;-0.01503304987392104
9290;0.010672875129019807;0.04216466551498461;0.045972708084271674;0.0165394772123034;0.02029484650968463;0.0074553396834798336;0.0030771443823201135;0.0047170695901978185;0.0;-0.04271234557894888;0.0;0.0;0.0;-0.14635745493612404;-0.012613593128954936;0.02963659254667149;0.008065797929399895;0.0;0.023887709272286447;0.02437890227483866;0.0;0.005232231350051268;0.0;0.021158478605670467
5191;-0.009733081940426307;0.01650840467848243;0.08367339462386669;0.022619789105239426;-0.015192441432461973;-0.00771691048364008;-0.0035863015233909105;0.004694574585667997;-0.0030313562040678336;-0.012773624308062833;0.0;0.054721366384414896;0.020953344873641137;-0.06549545666273872;0.00537785364066038;0.015580102324377332;-0.00924969215868644;-0.0036984874507010683;-0.02122869361077427;-0.01887906633996879;0.0;-0.002722722602547572;-0.0033596661599683483;-0.019140875873930444
6839;0.0;0.0;0.022034706683073012;-0.07527200598700488;-0.01704654409465852;-0.006445474437509945;0.0;-0.006535110104813155;0.0;-0.021845994618817192;0.016803269139456598;0.0;0.0;0.13963033707180042;-0.006544255699025643;0.05177628293693079;0.012867968375494589;-0.017220739803444084;-0.01923336203517875;-0.019434304306295634;0.0;-0.0029487138355020447;0.0;-0.018634490859804065
8943;0.0;0.17407277725033488;0.17981173234830916;-0.13536330898584767;0.04142016498238427;0.018938286237385596;-0.025082337106712357;0.0;0.0;-0.0350972592537199;-0.03548470204897043;0.011728890648351392;0.02797171122775441;0.057551365831896004;-0.12344260403900342;0.041942571809827106;-0.05226420810199088;0.0;0.024283489456541407;0.03384456779484496;0.0;0.0;0.0;0.028351092278439627
2156;0.004388866236226016;0.0;0.0;-0.03270545843087022;0.031310277272146136;0.0;0.0;0.03214806910301464;0.0;-0.01772442084495375;0.012358830388116582;0.0;0.0;0.14003961496819037;0.0;0.0;0.0;0.0;0.055979034714860376;0.010344847954351144;0.0;0.009366844009565639;0.0;0.010078829228370972
9794;0.0;0.019311813356567772;0.0;-0.03375989296127105;-0.013370576916342497;-0.00486308855103533;0.0;-0.0015649222136116109;0.0;-0.014473330271379245;0.014179181054517848;0.0;0.0;0.23331684956940696;0.0;-0.010811072880347022;0.0;-0.006210166876158593;-0.016684464746242522;-0.01725257203924306;0.0;0.0;0.0;-0.01723581939059593
5463;0.0032607235006978375;0.0445793321698159;0.03994773833507788;-0.03780666855897734;0.03797922299002503;0.012884837005158786;-0.006316281077761748;0.0;-0.006771174713870037;-0.004927132433955969;-0.017105914050798768;0.010032908043368094;0.003819310295707326;0.03416908754304085;0.014599797112654425;0.028664609697637455;-0.008490213939466439;-0.004545103151499211;-0.01543251652921554;0.015700535846243098;0.0;0.0;-0.0032305390114427818;0.014157128496702365
5741;0.008518335964165041;0.05619720128850507;0.11140139094503926;0.027689594073416687;0.0;0.0;-0.016501139567662443;0.03189405435388165;0.0;-0.025742335836791752;0.012484081793158242;0.0;0.0;-0.03633176976188776;0.0;0.011955881387954503;0.0;0.0;0.052039389124050706;0.010025763545119304;0.0;0.0;0.0;0.009134931941100877
2609;0.0;0.08750862245602814;0.02005215520186908;0.0;0.012752935967026304;0.0;0.0;0.046786972144613144;0.0;0.0;0.005504365188181882;0.005970101212015053;0.0;-0.01914810511329049;0.004438778942678703;-0.016775065507435842;0.0;0.002771100459438982;0.05987551557043507;0.01054658085503253;0.0;0.0;0.020380491668867795;0.017739768018920077
9946;0.004480151466511276;0.04338723793956015;0.06383833560861815;0.0;0.011974962854428686;0.013398773366145894;0.0;0.036544119436185574;0.0;-0.02083696727407923;0.01321217455661005;-0.009581689626132275;0.0;0.04087206522936078;-0.015453672450690903;0.028116972631344744;0.0;0.0;-0.013780674342317584;0.013000881502047007;0.0;0.0;0.0;0.011684494260202433
5956;0.0;0.07144148241917754;0.0624147198406218;-0.01960926231121432;0.0;0.0;-0.013854671448733674;0.03734813737602691;0.0;0.0;0.005837162944020771;-0.015044696440764935;0.0;0.06550383881737798;0.0;0.00248839215270516;0.0;0.0;0.04681474327665286;0.01089105949369129;0.0;0.0;0.0;0.011147590825342779
9750;0.0;0.05921206126102398;0.10859413071999834;0.06384978594223595;-0.012845613612032868;-0.01481736153379445;0.007248428289006584;-0.020899570114109187;0.0;0.01163645247587293;-0.006731398006533582;-0.010728876442883548;-0.004543499686297324;0.029908241635858743;0.0;-0.025482529195463816;0.0;0.0;0.0195455147505412;-0.015025072908258358;0.0;0.0;0.0;-0.014766671501108192
2884;0.04204634146144268;-0.08255450173845288;0.2871671246886309;-0.01848955383021328;-0.024081255319838124;-0.013841669768905634;0.020986166866956146;0.01677032286001115;0.0;0.038705583258945825;0.0;0.01827274048581902;-0.010014485191954053;0.05705042060608734;-0.09772656550007455;0.0;0.0;0.0;-0.01559699639548165;-0.017583541976481376;0.0;0.0;-0.004678734218711816;-0.02275696991096024
4557;0.007834735064895152;-0.022217130011497856;-0.06179491876194925;-0.024656415771834223;0.05913832418494225;0.05741095886491153;-0.016575364951184716;-0.12514505178410976;0.0;0.011392326442898686;0.011625759959958076;-0.015753800332178117;-0.007100192306285735;0.14824548172112262;0.007186344916007101;-0.020634507028183008;-0.005972773360553456;-0.012644934653506964;-0.013974673838994036;0.012957894631058677;0.0;0.015641706083216952;0.0;0.01483041877506546
3587;0.030264244313254446;-0.09825886578952653;0.05390039185665474;-0.08497472090493971;0.01941115265403866;0.007303024747343028;-0.014066426195435784;-0.004993543550993434;0.0;-0.016068442951098248;-0.022848387190055525;0.019308082119391445;0.012587057004926176;0.08228761305842944;-0.011453135279337265;0.029391775753967446;0.007465002820592973;-0.012788003857098808;0.029355220965941953;0.02305094741247431;0.0;0.0033897994812555924;0.008904052774414736;0.02510615417766554
7417;0.009597326853684625;0.0;0.007708635674015439;0.01233279009313635;0.018771233640145726;0.009756165448415188;0.0;0.021076838863931628;0.0;0.0016482297168607064;-0.020467385891066323;0.0;0.0;0.10416684146485099;0.005459186375173605;0.014034029472496032;0.008729435566007925;0.019250316136416867;0.025708561007971763;0.025073359247365666;0.0;0.0020994293902706976;0.0018960149572066487;0.02210720875550659
9487;0.0;0.06625061648581007;0.07443521105820551;0.0376480991686092;-0.010863295143897708;-0.010442480045249558;0.0;0.041409054948002386;0.001098294554029093;0.05740516612062792;0.0053868793434215315;0.010748905087615182;0.0035948421588425997;-0.0704838389704054;-0.028373728845194582;-0.0324108180856158;0.05163267500159593;0.011018735822959425;0.05520978369234192;0.012732331978773659;0.0;0.0;0.0;0.012842570007316034
2903;0.014643479493844869;0.03462696710826599;0.05705795046649778;0.0035463520021543626;0.014302404975687188;0.008669260404551765;0.0;0.01717878283716079;0.0;0.017637945189194842;0.0;0.002274324914078696;0.0;0.07739148251785127;0.0;0.011979176487188214;0.008109187799311204;0.0;0.024269840216904953;0.020883902930581566;0.0;0.0013279296471706836;0.0029493651798780662;0.017576420426347605
114;0.007634755700175133;-0.025914472621682706;-0.07471978180967843;0.07696912230646018;0.08771920083287624;0.09686221078894099;-0.008953599036189419;-0.11654641993801716;0.0;0.04751808053900465;-0.017284638565784875;0.009417407236089206;0.006535913133930229;-0.08118629773783068;0.09723757461469618;-0.07115820449978019;0.1034841741553661;0.008725289434558109;-0.02330712674803745;0.018122783049808522;0.0;0.0;0.0;0.010461995161360593
5034;0.006117658442854029;-0.07259010915022178;-0.12163469555971072;0.02661027416013348;0.018559505212461358;0.010932454346689774;0.0;0.005928826185713266;0.008863269368658534;0.025498737674330557;-0.014917807387445825;0.0;0.0;0.13674136301489442;0.003629657913020959;0.010711406986559764;0.008789962846998066;-0.029216520355272453;0.024399143393149615;0.02214645810369295;0.0;0.003646951480119995;0.0045905075953362046;0.0228881741483771
2236;0.0034640419333033957;-0.028035882017223984;-0.07394193478418143;-0.0068744680654522355;-0.013290813294364576;-0.006053212276100443;-0.00805077636429661;0.04495526620165155;0.0;-0.018636682063488005;0.020782058023494823;0.0;0.0;-0.011928747256103794;-0.02134657513726016;0.0;-0.002771830759240611;0.0;0.0659756792227672;0.016126476970973677;0.0;0.0;-0.0014012365171566094;0.015283921743762363
4552;0.007036431318416747;0.053258323153189235;0.04996045759938483;-0.10645498788722653;0.021421833717523417;0.014490901246015264;-0.009378200140420415;0.011167232961378337;0.0;0.0198733363728459;-0.010624788842969149;-0.021336539684900638;-0.011413936081074424;0.07079472741486179;-0.008543929077601736;0.011690730397992233;0.012148062486564637;0.011442424108351057;0.02641775375954064;0.030223950202589403;0.0;0.0;0.0033517668510892606;0.02754536758806339
2837;0.0061010448480472365;0.027000519613847328;-0.03530806150038646;-0.00833157080728126;-0.01321079647653679;-0.006824223968687437;-0.00699258844679642;-0.006697184534471205;-0.004169310127362505;-0.018459955976160028;-0.07235361880235569;-0.01352877859469074;-0.004902267905108837;0.27319997564228377;0.02183618984898225;0.04821416285518412;0.0;-0.0070710091001393305;-0.017777847285343457;-0.018493333022539776;0.0;0.0;0.0;-0.012939313243803319
1627;-0.011311943218639318;-0.02507819648380238;-0.050891104223788744;0.08830914350612183;-0.01730737265488682;-0.006377800959856943;-0.002669141241703971;-0.01748314595516645;0.0;-0.025297535474148237;0.02060037682535013;-0.016672943566029892;-0.006728336489557552;0.1552341874354942;0.02058613244183798;-0.04194589658140934;-0.007296420861557176;0.0;-0.0250784021858928;-0.019414150835123264;0.0;-0.0008659560517902225;-0.004739558716961441;-0.021644663044347173
9491;0.0;0.04606515481442919;0.0630798911517052;0.041656080298600434;0.01536907738976337;0.01070989012540173;0.0;-0.05504599937876417;0.0;0.0;-0.01792407559554607;0.015738604740584583;0.007641636995206036;0.11199299947783489;0.009098120125347081;-0.012210696510485397;0.00882201266856806;0.0;-0.06259036797521247;-0.01536064948312614;0.0;0.0;0.0031609345214789197;-0.014842710649791646
8023;0.0046227511020022795;0.0399659669618047;0.07845795998065787;0.057402155881824034;0.013945197947616936;0.011744017874487742;0.0;0.014604051293176379;0.0;0.0;-0.0169292979184289;0.0;0.0;0.07277687305073093;0.0;0.0;0.006769346214948201;0.005465081484892657;0.01862442382785859;0.01700184014747308;0.0;0.0;0.007186903724111182;0.017951280282242243
3955;0.014124443081448224;0.0;0.05966440082949542;0.0;0.011650816937035346;0.0049860232330259935;0.0;0.02849408521814728;0.0;0.016785042639665182;0.12303979222039574;0.014475364243734967;0.0;0.15276759865860817;0.027777532336899807;0.023117533718906458;0.0029075333857528918;0.005154133090832236;0.017516037583054922;0.0184984143501567;0.0;0.0;0.003041659771477301;0.025719437668272338
1766;0.0;0.036570741158663794;0.12392738834548608;0.0;0.0;0.0;0.0;0.0;0.0;-0.0329081481295849;0.0;0.0;0.0;0.1387337202366859;0.0;0.018805271217137154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5601;0.014615716241319382;0.04572203643771397;0.0772425283034053;0.0;0.017183085732869953;0.00931889598782069;0.0;0.017165558559914494;0.0;0.013407329022994225;-0.018724634210605703;0.016435127889118446;0.008658001026929985;0.05655982212692781;0.0;0.023166847396707924;0.006564421867936696;-0.013280252687437622;0.019921512224783167;0.02031324867823245;0.0;0.0024539726349083746;0.0;0.020225752464723357
9673;0.008210260877607532;-0.029652055546581478;-0.04716881531551288;0.030196025973916116;0.021143657795716753;0.01304637112509524;-0.006446629497194702;0.018468495347018055;0.0032962384345593815;0.007976560785472792;0.0;-0.01152640325578708;0.0;0.15410251566765773;0.00988839430509085;0.0;0.007382749631037036;-0.017821176031218508;0.02652730073317599;0.02564085085984033;0.0;0.0019818814231517268;0.0032922691114987135;0.024225542180793258
3035;0.005564263872943728;-0.042002484421400345;-0.04829396471532138;0.007832757196079539;0.021072551477771137;0.015366520686986792;0.007436441392433851;0.017958188708808956;0.0;0.03709627251746269;0.13802013821530562;0.016786332425824373;0.004474937704613026;0.009880241703006162;-0.018730788126572813;-0.01801523075178946;0.011344136464191551;0.0020669962651040028;0.02266430731226749;0.019957431838177143;0.0;0.0030794849972335427;0.003686198176961142;0.023358037245694463
6794;0.005374484226841688;-0.007702018629376313;-0.0153327706500151;-0.009584970216355695;0.014015703685330401;0.016037237355566197;-0.01323653824731531;0.033809282384013484;0.0;-0.007856544455992136;0.0;0.02261028537771172;0.013582493940186388;0.0417798622809038;-0.025238521729227126;0.0194647040653161;0.012041179229341295;-0.004666886698460106;-0.017850998619468574;0.01576945810007769;0.0;0.0;-0.0029140099771131633;0.015242528207570216
2757;0.01284909851015933;-0.0642306545637845;0.07888870897130656;0.0;0.023253463073130767;0.012588679713787465;0.0;0.01678757784779119;0.0;0.0;-0.05501560979147729;-0.05941848028515064;-0.030523068609752676;0.08217305916068367;0.009619727031033509;0.026613794269791703;0.011249918270321516;0.011023703495929118;0.02814897304671879;0.0323853456524332;0.0;0.0;0.004827080043053128;0.028071232200911095
39;0.0;0.08072121485224827;0.18429397907564798;0.017462769901142886;0.0;0.0;0.0;0.0;0.0;0.08279777956205957;0.012776043202984616;0.009433463082716032;0.0;-0.08802113533592855;0.027002765801817707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9356;0.003330807967532396;0.04237664021918639;0.10199364196213076;-0.014582667769184102;-0.013834073083580875;-0.007061631842603191;0.010833075272023002;0.020236059539636864;0.0;0.007765598184914367;0.01708522724366741;0.04606102023826339;0.01869753409009403;-0.008775790948190166;-0.01785704259463434;0.0407650014937119;0.0;0.0;-0.0188911073571276;-0.018409651645048458;0.0;0.0;0.0;-0.015848782945717982
2544;0.003666137268093922;0.012064032561976093;-0.1258494621403069;0.08023204336489106;0.04005908415143904;0.0389302191066114;-0.03704669340910051;0.008720914472153424;0.008288766101587824;-0.05233579122051474;0.007563864969939535;-0.01245912591057232;0.0;0.10484550953686173;0.04742314479356623;-0.029975006935606015;-0.006057294424558029;-0.01366629199586179;-0.014541676223685226;0.016171039945870297;0.0;0.011362368371805431;0.0;0.013808873083873255
